d_hilton_1.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_1.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['4 days', '3', 'Hilton', 'Truly', 'many years', 'Hilton', 'CLEAN']","['DATE', 'QUANTITY', 'ORG', 'PERSON', 'DATE', 'GPE', 'ORG']","[356, 360, 349, 346, 356, 350, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['DATE', 'QUANTITY', 'ORG', 'PERSON', 'DATE', 'ORG']","[356, 360, 349, 346, 356, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",7,7,6,6,276,17,16.235294117647058,5.463768115942029,171,156,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.6195652173913043,0.8709677419354839,0.5652173913043478,0.8225806451612904,"[[2, 15], [1, 35], [1, 7], [0, 16], [0, 8], [0, 5], [0, 27], [0, 9], [0, 24], [1, 35], [1, 5], [0, 13], [0, 6], [0, 24], [0, 12], [0, 23], [1, 12]]"
d_hilton_10.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_10.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,['1/2 mile'],['QUANTITY'],[360],['specifics'],['QUANTITY'],[360],['specifics'],1,1,1,1,84,5,16.8,5.309523809523809,70,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8333333333333334,0.9166666666666666,0.8095238095238095,0.875,"[[1, 21], [0, 17], [0, 13], [0, 21], [0, 12]]"
d_hilton_11.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_11.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['one', '5 am', 'Chicago']","['CARDINAL', 'TIME', 'GPE']","[362, 357, 350]","['specifics', 'specifics', 'specifics']","['CARDINAL', 'TIME', 'GPE']","[362, 357, 350]","['specifics', 'specifics', 'specifics']",3,3,3,3,198,10,19.8,5.151515151515151,116,105,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5858585858585859,0.8421052631578947,0.5303030303030303,0.8026315789473685,"[[0, 22], [0, 15], [1, 17], [0, 30], [0, 7], [0, 16], [0, 21], [0, 23], [1, 20], [1, 27]]"
d_hilton_12.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_12.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['Hilton', 'the following days', 'Hilton']","['ORG', 'DATE', 'ORG']","[349, 356, 349]","['specifics', 'specifics', 'specifics']","['ORG', 'DATE']","[349, 356]","['specifics', 'specifics']",3,3,2,2,154,15,10.266666666666667,5.324675324675325,108,101,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7012987012987013,0.8904109589041096,0.6558441558441559,0.8904109589041096,"[[1, 8], [0, 4], [0, 8], [0, 14], [0, 12], [0, 17], [0, 2], [0, 7], [0, 7], [2, 30], [0, 2], [0, 2], [0, 22], [0, 11], [0, 8]]"
d_hilton_13.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_13.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['at least five minutes', 'nearly 30 minutes', 'second', 'Irish', ""Kitty O'Sheas"", 'Chicago', 'Hilton']","['DATE', 'TIME', 'ORDINAL', 'NORP', 'PERSON', 'GPE', 'ORG']","[356, 357, 361, 347, 346, 350, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['DATE', 'TIME', 'ORDINAL', 'NORP', 'PERSON', 'GPE', 'ORG']","[356, 357, 361, 347, 346, 350, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",7,7,7,7,212,12,17.666666666666668,5.113207547169812,138,120,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.6509433962264151,0.8586956521739131,0.5660377358490566,0.8152173913043478,"[[0, 17], [1, 29], [0, 21], [0, 26], [1, 21], [3, 25], [0, 9], [0, 12], [0, 18], [2, 18], [0, 11], [0, 5]]"
d_hilton_14.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_14.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['First', 'Second', 'two weeks later', 'an additional two hundred dollars', 'twenty minutes']","['ORDINAL', 'ORDINAL', 'DATE', 'DATE', 'DATE']","[361, 361, 356, 356, 356]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['ORDINAL', 'ORDINAL', 'DATE', 'DATE', 'DATE']","[361, 361, 356, 356, 356]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics']",5,5,5,5,269,15,17.933333333333334,4.970260223048327,147,131,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0.5464684014869888,0.7634408602150538,0.48698884758364314,0.7096774193548387,"[[0, 50], [0, 7], [0, 10], [1, 27], [0, 25], [1, 9], [0, 9], [0, 8], [0, 29], [0, 14], [0, 18], [0, 12], [2, 21], [1, 18], [0, 12]]"
d_hilton_15.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_15.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['four', 'AAA', 'First', 'third', 'over a month', 'almost a', 'the night', 'the day', 'at least three', 'the day', 'half', 'four']","['CARDINAL', 'ORG', 'ORDINAL', 'ORDINAL', 'DATE', 'DATE', 'TIME', 'DATE', 'CARDINAL', 'DATE', 'CARDINAL', 'CARDINAL']","[362, 349, 361, 361, 356, 356, 357, 356, 362, 356, 362, 362]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['CARDINAL', 'ORG', 'ORDINAL', 'ORDINAL', 'DATE', 'DATE', 'TIME', 'DATE', 'CARDINAL', 'CARDINAL']","[362, 349, 361, 361, 356, 356, 357, 356, 362, 362]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",12,12,10,10,798,33,24.181818181818183,5.106516290726817,348,304,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,3,0.43609022556390975,0.7414965986394558,0.38095238095238093,0.6836734693877551,"[[2, 25], [0, 15], [0, 27], [1, 31], [0, 22], [0, 20], [0, 30], [0, 12], [0, 31], [0, 9], [2, 27], [0, 28], [1, 25], [2, 32], [0, 19], [0, 24], [0, 29], [0, 23], [0, 28], [0, 13], [0, 20], [0, 30], [0, 19], [0, 23], [0, 27], [1, 26], [1, 32], [0, 19], [1, 22], [0, 25], [0, 22], [1, 43], [0, 20]]"
d_hilton_16.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_16.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['200', 'two', 'one night', '$40', 'Wi-Fi', '$20', '3 pm']","['MONEY', 'CARDINAL', 'TIME', 'MONEY', 'PERSON', 'MONEY', 'TIME']","[359, 362, 357, 359, 346, 359, 357]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['MONEY', 'CARDINAL', 'TIME', 'MONEY', 'PERSON', 'MONEY', 'TIME']","[359, 362, 357, 359, 346, 359, 357]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",7,7,7,7,131,6,21.833333333333332,4.6183206106870225,88,81,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0.6717557251908397,0.8367346938775511,0.6183206106870229,0.8367346938775511,"[[0, 18], [4, 28], [2, 23], [1, 38], [0, 16], [0, 8]]"
d_hilton_17.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_17.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['Chicago', 'two nights', 'the weekend', 'Hilton']","['GPE', 'DATE', 'DATE', 'ORG']","[350, 356, 356, 349]","['specifics', 'specifics', 'specifics', 'specifics']","['GPE', 'DATE', 'DATE', 'ORG']","[350, 356, 356, 349]","['specifics', 'specifics', 'specifics', 'specifics']",4,4,4,4,132,7,18.857142857142858,5.575757575757576,92,88,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.696969696969697,0.7959183673469388,0.6666666666666666,0.7755102040816326,"[[3, 24], [0, 15], [0, 14], [0, 22], [0, 18], [1, 30], [0, 9]]"
d_hilton_18.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold1/d_hilton_18.txt,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk,/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity,"['Chicago', 'first', 'First', 'Mark']","['GPE', 'ORDINAL', 'ORDINAL', 'PERSON']","[350, 361, 361, 346]","['specifics', 'specifics', 'specifics', 'specifics']","['GPE', 'ORDINAL', 'ORDINAL', 'PERSON']","[350, 361, 361, 346]","['specifics', 'specifics', 'specifics', 'specifics']",4,4,4,4,117,8,14.625,5.102564102564102,88,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7521367521367521,1.0,0.6666666666666666,0.9523809523809523,"[[2, 16], [1, 7], [0, 36], [0, 5], [0, 28], [0, 13], [1, 3], [0, 9]]"
